Customer550,3,38,20
Customer551,39,22,10
Customer552,49,1,4
Customer553,88,66,9
Customer554,7,61,11
Customer555,8,99,19
Customer556,48,2,13
Customer557,10,65,12
Customer558,20,51,20
Customer559,53,67,14
Customer560,72,38,16
Customer561,91,47,9
Customer562,82,38,4
Customer563,65,99,5
Customer564,43,97,5
Customer565,37,76,17
Customer566,37,35,20
Customer567,55,75,9
Customer568,72,0,3
Customer569,91,81,13
Customer570,27,60,17
Customer571,14,16,2
Customer572,56,95,11
Customer573,15,59,6
Customer574,93,4,18
Customer575,84,35,10
Customer576,48,40,20
Customer577,99,12,12
Customer578,41,69,8
Customer579,97,46,16
Customer580,24,35,3
Customer581,94,14,9
Customer582,81,68,3
Customer583,66,79,9
Customer584,14,30,6
Customer585,91,74,19
Customer586,16,65,15
Customer587,4,38,1
Customer588,95,78,16
Customer589,19,100,10
Customer590,65,81,20
Customer591,51,26,2
Customer592,69,44,15
Customer593,38,88,20
Customer594,8,13,7
Customer595,99,26,7
Customer596,88,54,1
Customer597,69,100,7
Customer598,81,44,8
Customer599,59,42,11
Customer600,12,96,14
Customer601,40,25,20
Customer602,51,21,19
Customer603,40,65,6
Customer604,65,89,16
Customer605,60,53,16
Customer606,30,62,19
Customer607,83,96,2
Customer608,63,81,3
Customer609,33,90,11
Customer610,0,37,4
Customer611,38,46,17
Customer612,6,91,13
Customer613,16,56,3
Customer614,96,1,7
Customer615,78,40,8
Customer616,27,20,14
Customer617,64,68,18
Customer618,71,98,20
Customer619,75,90,20
Customer620,78,10,3
Customer621,6,6,1
Customer622,69,82,2
Customer623,100,86,16
Customer624,55,12,4
Customer625,88,28,14
Customer626,38,68,11
Customer627,48,57,10
Customer628,29,72,13
Customer629,66,43,10
Customer630,71,61,11
Customer631,88,39,11
Customer632,96,70,3
Customer633,11,67,7
Customer634,79,22,18
Customer635,77,54,16
Customer636,0,46,5
Customer637,90,14,14
Customer638,71,55,19
Customer639,22,16,17
Customer640,52,79,8
Customer641,27,96,14
Customer642,87,83,10
Customer643,27,48,20
Customer644,80,7,2
Customer645,79,38,17
Customer646,62,30,17
Customer647,89,16,15
Customer648,96,71,10
Customer649,15,38,1
Customer650,95,71,9
Customer651,13,61,4
Customer652,76,49,12
Customer653,81,14,8
Customer654,9,61,17
Customer655,71,33,9
Customer656,54,22,11
Customer657,58,51,17
Customer658,67,34,16
Customer659,17,36,9
Customer660,77,15,20
Customer661,79,48,18
Customer662,58,23,6
Customer663,74,87,18
Customer664,14,45,1
Customer665,53,62,7
Customer666,75,97,15
Customer667,49,38,20
Customer668,79,100,15
Customer669,33,85,7
Customer670,97,55,6
Customer671,42,16,2
Customer672,95,38,1
Customer673,55,17,7
Customer674,73,51,5
Customer675,87,67,19
Customer676,24,87,16
Customer677,71,56,17
Customer678,27,22,7
Customer679,96,77,14
Customer680,66,100,16
Customer681,73,28,2
Customer682,72,44,15
Customer683,27,75,7
Customer684,51,74,17
Customer685,32,52,1
Customer686,28,93,12
Customer687,64,62,17
Customer688,40,84,20
Customer689,68,100,6
Customer690,47,53,11
Customer691,40,9,7
Customer692,58,28,6
Customer693,39,64,11
Customer694,55,6,12
Customer695,74,16,7
Customer696,8,61,13
Customer697,46,77,20
Customer698,26,73,11
Customer699,31,42,11
Customer700,60,91,4
Customer701,58,11,14
Customer702,90,97,18
Customer703,8,48,14
Customer704,23,93,6
Customer705,61,7,19
Customer706,58,52,20
Customer707,98,0,19
Customer708,95,97,7
Customer709,65,24,14
Customer710,21,51,5
Customer711,32,65,2
Customer712,61,3,8
Customer713,14,94,2
Customer714,85,68,5
Customer715,62,3,3
Customer716,46,45,13
Customer717,80,16,8
Customer718,1,79,2
Customer719,87,24,3
Customer720,36,0,8
Customer721,13,86,16
Customer722,29,16,18
Customer723,71,15,6
Customer724,7,18,17
Customer725,24,45,9
Customer726,94,26,5
Customer727,92,22,17
Customer728,94,64,1
Customer729,19,97,11
Customer730,26,11,5
Customer731,33,14,6
Customer732,46,60,20
Customer733,61,74,19
Customer734,57,35,1
Customer735,32,78,8
Customer736,20,60,15
Customer737,12,24,7
Customer738,78,79,18
Customer739,47,11,20
Customer740,38,82,8
Customer741,97,36,9
Customer742,43,27,6
Customer743,42,64,15
Customer744,71,21,7
Customer745,97,8,6
Customer746,8,84,10
Customer747,77,16,4
Customer748,83,15,5
Customer749,75,70,8
Customer750,32,65,16
Customer751,25,94,9
Customer752,76,28,18
Customer753,16,58,18
Customer754,47,62,12
Customer755,30,11,19
Customer756,65,93,7
Customer757,29,64,1
Customer758,27,95,5
Customer759,89,96,8
Customer760,57,92,15
Customer761,9,68,3
Customer762,78,81,8
Customer763,10,57,5
Customer764,74,74,19
Customer765,51,52,19
Customer766,49,4,13
Customer767,97,82,12
Customer768,43,50,19
Customer769,49,87,6
Customer770,76,58,2
Customer771,70,23,12
Customer772,67,41,18
Customer773,84,5,19
Customer774,46,22,4
Customer775,95,7,8
Customer776,69,26,8
Customer777,56,60,4
Customer778,78,93,4
Customer779,21,1,6
Customer780,54,25,15
Customer781,20,88,17
Customer782,79,81,20
Customer783,77,14,13
Customer784,50,45,4
Customer785,70,63,12
Customer786,76,5,18
Customer787,37,53,5
Customer788,60,71,5
Customer789,51,17,12
Customer790,31,89,8
Customer791,76,70,5
Customer792,6,69,10
Customer793,30,9,11
Customer794,19,49,5
Customer795,8,58,12
Customer796,54,73,4
Customer797,2,12,12
Customer798,25,0,3
Customer799,10,86,20
Customer800,95,86,5
Customer801,11,2,1
Customer802,10,13,7
Customer803,49,93,3
Customer804,94,6,17
Customer805,29,26,13
Customer806,76,45,15
Customer807,95,32,13
Customer808,37,46,18
Customer809,35,76,17
Customer810,82,70,12
Customer811,75,99,8
Customer812,59,59,3
Customer813,59,50,1
Customer814,77,62,13
Customer815,99,57,12
Customer816,65,43,8
Customer817,76,32,19
Customer818,21,59,1
Customer819,4,7,12
Customer820,33,95,1
Customer821,89,20,6
Customer822,90,67,11
Customer823,93,89,13
Customer824,21,83,6
Customer825,30,46,5
Customer826,42,58,19
Customer827,13,94,11
Customer828,78,55,13
Customer829,55,5,11
Customer830,60,40,5
Customer831,1,20,12
Customer832,61,2,7
Customer833,48,40,13
Customer834,61,68,14
Customer835,88,40,15
Customer836,21,0,14
Customer837,13,48,3
Customer838,68,62,13
Customer839,40,19,14
Customer840,63,81,18
Customer841,76,29,8
Customer842,75,3,1
Customer843,39,64,7
Customer844,31,17,1
Customer845,10,65,5
Customer846,90,94,13
Customer847,13,76,17
Customer848,47,61,19
Customer849,66,68,4
Customer850,29,100,4
Customer851,49,40,5
Customer852,83,91,11
Customer853,13,51,7
Customer854,98,42,12
Customer855,95,6,17
Customer856,11,96,18
Customer857,63,71,12
Customer858,41,80,14
Customer859,11,58,19
Customer860,3,18,2
Customer861,34,85,15
Customer862,66,45,5
Customer863,87,79,8
Customer864,25,89,17
Customer865,96,5,20
Customer866,13,67,5
Customer867,88,15,7
Customer868,13,5,14
Customer869,31,47,19
Customer870,18,21,1
Customer871,10,71,3
Customer872,87,7,2
Customer873,79,78,20
Customer874,44,45,9
Customer875,73,8,5
Customer876,87,87,5
Customer877,55,20,12
Customer878,62,78,4
Customer879,87,47,7
Customer880,27,99,15
Customer881,1,65,19
Customer882,81,87,19
Customer883,76,79,6
Customer884,94,33,2
Customer885,29,79,9
Customer886,0,66,7
Customer887,0,36,11
Customer888,100,52,8
Customer889,7,56,4
Customer890,53,73,15
Customer891,13,63,20
Customer892,74,87,18
Customer893,76,7,8
Customer894,48,55,8
Customer895,68,9,13
Customer896,53,9,19
Customer897,5,99,6
Customer898,99,80,6
Customer899,13,63,12
Customer900,13,60,19
Customer901,35,30,12
Customer902,30,66,10
Customer903,81,54,8
Customer904,12,59,7
Customer905,49,80,5
Customer906,33,43,6
Customer907,11,5,20
Customer908,15,85,4
Customer909,23,37,12
Customer910,65,72,18
Customer911,40,49,11
Customer912,96,40,8
Customer913,2,35,14
Customer914,20,53,18
Customer915,14,38,12
Customer916,83,27,6
Customer917,70,76,1
Customer918,96,11,8
Customer919,100,92,20
Customer920,86,82,17
Customer921,21,92,20
Customer922,17,15,4
Customer923,96,78,12
Customer924,10,55,2
Customer925,86,31,11
Customer926,89,7,17
Customer927,84,7,19
Customer928,5,52,3
Customer929,2,90,5
Customer930,19,90,8
Customer931,8,30,13
Customer932,67,67,6
Customer933,98,24,2
Customer934,46,90,19
Customer935,91,44,11
Customer936,16,77,7
Customer937,63,42,8
Customer938,67,14,15
Customer939,65,57,4
Customer940,24,64,10
Customer941,80,69,14
Customer942,39,80,14
Customer943,73,9,20
Customer944,25,42,18
Customer945,57,75,8
Customer946,65,33,8
Customer947,52,30,5
Customer948,58,44,12
Customer949,79,34,14
Customer950,96,87,19
Customer951,67,61,17
Customer952,66,82,19
Customer953,81,51,7
Customer954,96,33,2
Customer955,99,79,12
Customer956,13,29,5
Customer957,24,41,10
Customer958,72,34,18
Customer959,39,65,13
Customer960,85,11,19
Customer961,64,89,14
Customer962,61,79,7
Customer963,20,20,9
Customer964,87,23,10
Customer965,84,79,1
Customer966,38,2,12
Customer967,50,22,10
Customer968,65,93,2
Customer969,76,37,12
Customer970,12,85,10
Customer971,86,66,7
Customer972,15,61,15
Customer973,30,84,3
Customer974,63,19,4
Customer975,12,29,3
Customer976,47,97,18
Customer977,59,86,18
Customer978,8,93,19
Customer979,10,76,8
Customer980,96,44,3
Customer981,74,3,4
Customer982,3,0,19
Customer983,36,70,2
Customer984,93,41,9
Customer985,20,76,15
Customer986,83,66,5
Customer987,50,55,7
Customer988,39,88,11
Customer989,68,70,2
Customer990,38,75,2
Customer991,70,59,6
Customer992,3,54,11
Customer993,39,37,2
Customer994,94,37,16
Customer995,77,70,18
Customer996,16,80,5
Customer997,39,94,11
Customer998,93,81,13
Customer999,30,94,7
Customer1000,18,97,14
Customer1001,19,52,12
Customer1002,85,37,19
Customer1003,29,83,16
Customer1004,48,28,4
Customer1005,40,73,16
Customer1006,88,16,9
Customer1007,34,4,17
Customer1008,99,77,8
Customer1009,56,21,19
Customer1010,63,67,9
Customer1011,42,23,17
Customer1012,4,92,20
Customer1013,60,10,12
Customer1014,24,70,1
Customer1015,92,56,10
Customer1016,54,26,6
Customer1017,27,17,4
Customer1018,55,14,6
Customer1019,70,71,10
Customer1020,83,98,15
Customer1021,60,3,3
Customer1022,25,25,14
Customer1023,71,38,6
Customer1024,45,69,19
Customer1025,68,63,12
Customer1026,55,94,4
Customer1027,98,0,3
Customer1028,12,92,4
Customer1029,69,65,8
Customer1030,80,61,8
Customer1031,19,0,7
Customer1032,31,54,20
Customer1033,97,20,5
Customer1034,52,49,6
Customer1035,31,54,10
Customer1036,23,35,14
Customer1037,95,77,19
Customer1038,26,72,17
Customer1039,69,51,16
Customer1040,22,57,19
Customer1041,4,91,9
Customer1042,10,81,16
Customer1043,53,33,6
Customer1044,50,86,17
Customer1045,30,95,10
Customer1046,48,0,9
Customer1047,53,24,4
Customer1048,88,68,7
Customer1049,82,8,8
Customer1050,0,74,11
Customer1051,18,5,18
Customer1052,91,96,11
Customer1053,29,90,8
Customer1054,33,5,1
Customer1055,85,100,12
Customer1056,68,5,12
Customer1057,48,18,18
Customer1058,68,20,11
Customer1059,75,18,7
Customer1060,100,9,1
Customer1061,67,64,16
Customer1062,78,90,6
Customer1063,91,77,2
Customer1064,8,55,12
Customer1065,71,99,5
Customer1066,56,37,19
Customer1067,98,85,3
Customer1068,54,76,20
Customer1069,70,4,6
Customer1070,13,27,6
Customer1071,87,55,14
Customer1072,39,65,20
Customer1073,83,95,20
Customer1074,70,31,3
Customer1075,99,70,7
Customer1076,61,40,2
Customer1077,3,29,7
Customer1078,8,99,13
Customer1079,34,36,20
Customer1080,90,24,5
Customer1081,59,41,10
Customer1082,34,2,1
Customer1083,1,63,2
Customer1084,81,26,1
Customer1085,14,56,7
Customer1086,72,66,6
Customer1087,97,79,10
Customer1088,78,100,9
Customer1089,24,94,8
Customer1090,67,74,16
Customer1091,65,81,3
Customer1092,85,17,5
Customer1093,51,64,5
Customer1094,5,27,16
Customer1095,66,2,8
Customer1096,28,21,4
Customer1097,30,20,14
Customer1098,33,97,20
Customer1099,6,47,8
Customer1100,70,52,13
Customer1101,2,22,10
Customer1102,32,32,14
Customer1103,78,43,5
Customer1104,55,51,14
Customer1105,12,85,8
Customer1106,14,78,19
Customer1107,11,9,2
Customer1108,48,65,4
Customer1109,5,28,4
Customer1110,38,44,19
Customer1111,91,11,7
Customer1112,78,27,15
Customer1113,38,83,4
Customer1114,36,94,19
Customer1115,51,24,18
Customer1116,74,38,19
Customer1117,77,54,1
Customer1118,14,60,9
Customer1119,56,16,8
Customer1120,28,93,8
Customer1121,20,69,4
Customer1122,69,94,18
Customer1123,20,44,20
Customer1124,90,85,16
Customer1125,83,45,17
Customer1126,82,43,4
Customer1127,58,25,12
Customer1128,3,18,16
Customer1129,86,23,5
Customer1130,91,51,13
Customer1131,1,22,19
Customer1132,79,60,20
Customer1133,33,51,2
Customer1134,16,85,9
Customer1135,73,68,15
Customer1136,29,100,9
Customer1137,31,56,15
Customer1138,74,41,4
Customer1139,0,94,17
Customer1140,67,60,19
Customer1141,95,7,18
Customer1142,27,17,11
Customer1143,7,42,16
Customer1144,9,70,17
Customer1145,91,89,11
Customer1146,94,3,3
Customer1147,7,70,19
Customer1148,72,83,10
Customer1149,99,56,10
Customer1150,96,90,13
Customer1151,73,47,8
Customer1152,67,21,17
Customer1153,96,3,19
Customer1154,16,13,3
Customer1155,74,79,19
Customer1156,58,23,19
Customer1157,50,30,3
Customer1158,45,76,2
Customer1159,44,29,4
Customer1160,64,42,16
Customer1161,64,17,4
Customer1162,41,32,13
Customer1163,3,72,13
Customer1164,1,97,5
Customer1165,63,8,14
Customer1166,94,92,7
Customer1167,9,25,9
Customer1168,59,65,1
Customer1169,88,30,18
Customer1170,75,2,2
Customer1171,93,42,10
Customer1172,44,13,13
Customer1173,90,37,3
Customer1174,4,80,10
Customer1175,45,92,4
Customer1176,93,72,17
Customer1177,62,2,3
Customer1178,85,70,11
Customer1179,21,94,17
Customer1180,17,97,20
Customer1181,52,6,8
Customer1182,63,91,9
Customer1183,97,12,15
Customer1184,84,0,13
Customer1185,60,16,3
Customer1186,24,43,11
Customer1187,52,8,9
Customer1188,40,26,3
Customer1189,72,55,5
Customer1190,93,22,9
Customer1191,20,37,12
Customer1192,57,57,18
Customer1193,8,69,10
Customer1194,64,95,13
Customer1195,61,64,7
Customer1196,95,82,12
Customer1197,66,79,13
Customer1198,58,18,6
Customer1199,61,55,10
Customer1200,37,0,14
Customer1201,61,62,5
Customer1202,16,56,20
Customer1203,9,33,15
Customer1204,55,67,15
Customer1205,33,66,16
Customer1206,21,11,2
Customer1207,61,77,13
Customer1208,73,70,14
Customer1209,61,23,4
Customer1210,63,21,19
Customer1211,94,98,6
Customer1212,15,52,9
Customer1213,26,7,2
Customer1214,19,52,14
Customer1215,0,41,11
Customer1216,10,50,13
Customer1217,98,57,20
Customer1218,87,66,7
Customer1219,90,66,7
Customer1220,65,95,18
Customer1221,17,32,4
Customer1222,97,51,13
Customer1223,32,62,15
Customer1224,54,7,8
Customer1225,75,54,19
Customer1226,100,35,20
Customer1227,4,56,9
Customer1228,55,41,5
Customer1229,40,6,4
Customer1230,42,46,8
Customer1231,63,56,2
Customer1232,38,60,1
Customer1233,45,79,19
Customer1234,63,23,16
Customer1235,19,24,11
Customer1236,3,89,10
Customer1237,67,96,1
Customer1238,99,95,12
Customer1239,73,61,20
Customer1240,68,16,7
Customer1241,43,11,15
Customer1242,56,99,14
Customer1243,65,11,4
Customer1244,37,65,14
Customer1245,60,53,6
Customer1246,54,8,5
Customer1247,70,3,5
Customer1248,48,42,8
Customer1249,54,22,5
