Customer127,66,83,7
Customer128,7,63,6
Customer129,4,5,6
Customer130,19,32,1
Customer131,32,69,10
Customer132,70,38,14
Customer133,33,31,14
Customer134,61,46,14
Customer135,31,16,9
Customer136,38,51,13
Customer137,6,71,3
Customer138,40,41,9
Customer139,51,74,3
Customer140,71,22,2
Customer141,98,36,1
Customer142,42,55,11
Customer143,8,76,7
Customer144,59,46,10
Customer145,52,66,5
Customer146,57,93,6
Customer147,37,71,4
Customer148,95,73,8
Customer149,43,94,19
Customer150,19,78,11
Customer151,8,96,20
Customer152,4,60,5
Customer153,33,43,15
Customer154,42,92,8
Customer155,1,19,2
Customer156,21,29,18
Customer157,4,77,20
Customer158,4,49,18
Customer159,89,56,16
Customer160,84,48,9
Customer161,85,72,11
Customer162,78,62,13
Customer163,20,70,5
Customer164,73,58,16
Customer165,46,70,9
Customer166,43,24,7
Customer167,63,88,9
Customer168,28,18,6
Customer169,66,58,18
Customer170,68,4,9
Customer171,43,36,12
Customer172,37,95,4
Customer173,77,70,10
Customer174,23,52,19
Customer175,58,100,16
Customer176,52,31,4
Customer177,49,32,19
Customer178,50,95,6
Customer179,81,99,5
Customer180,81,83,7
Customer181,27,6,9
Customer182,92,68,7
Customer183,1,50,9
Customer184,44,96,19
Customer185,58,94,15
Customer186,69,47,10
Customer187,33,81,12
Customer188,80,55,13
Customer189,100,55,19
Customer190,76,39,10
Customer191,41,44,10
Customer192,24,44,14
Customer193,90,34,13
Customer194,18,91,11
Customer195,41,7,20
Customer196,69,94,13
Customer197,100,70,20
Customer198,8,9,20
Customer199,79,52,3
Customer200,99,98,11
Customer201,18,33,12
Customer202,24,52,13
Customer203,2,24,19
Customer204,18,33,8
Customer205,80,51,20
Customer206,51,9,15
Customer207,18,24,1
Customer208,18,94,18
Customer209,21,100,3
Customer210,6,68,7
Customer211,7,29,6
Customer212,81,80,1
Customer213,43,6,8
Customer214,85,48,6
Customer215,5,58,9
Customer216,73,17,9
Customer217,10,86,12
Customer218,76,69,20
Customer219,30,3,14
Customer220,30,57,11
Customer221,19,2,5
Customer222,31,71,6
Customer223,5,70,18
Customer224,21,98,19
Customer225,83,22,17
Customer226,34,14,10
Customer227,85,4,6
Customer228,2,85,12
Customer229,61,93,4
Customer230,60,82,6
Customer231,94,21,4
Customer232,25,19,17
Customer233,7,8,17
Customer234,1,91,20
Customer235,73,75,3
Customer236,54,99,11
Customer237,46,8,12
Customer238,4,72,2
Customer239,39,19,17
Customer240,48,38,12
Customer241,90,52,7
Customer242,30,90,3
Customer243,28,12,5
Customer244,98,93,3
Customer245,55,76,20
Customer246,20,41,16
Customer247,45,93,15
Customer248,78,62,17
Customer249,2,37,2
Customer250,83,26,10
Customer251,43,14,15
Customer252,49,91,11
Customer253,46,72,6
Customer254,21,4,7
Customer255,55,74,1
Customer256,27,41,5
Customer257,61,46,18
Customer258,28,22,10
Customer259,42,95,20
Customer260,77,68,19
Customer261,54,13,3
Customer262,36,79,17
Customer263,95,3,15
Customer264,36,78,19
Customer265,31,36,14
Customer266,92,88,16
Customer267,37,95,2
Customer268,84,40,18
Customer269,91,39,9
Customer270,95,98,12
Customer271,65,17,11
Customer272,35,96,5
Customer273,64,42,19
Customer274,64,71,12
Customer275,77,32,15
Customer276,23,95,7
Customer277,42,69,14
Customer278,86,29,4
Customer279,63,60,6
Customer280,100,72,11
Customer281,8,81,12
Customer282,58,74,15
Customer283,80,76,20
Customer284,90,34,9
Customer285,28,77,15
Customer286,99,92,3
Customer287,46,96,20
Customer288,56,41,17
Customer289,92,12,19
Customer290,16,28,12
Customer291,88,73,17
Customer292,12,18,4
Customer293,46,45,14
Customer294,16,40,16
Customer295,21,81,19
Customer296,1,11,12
Customer297,93,68,7
Customer298,93,97,7
Customer299,22,96,11
Customer300,35,95,11
Customer301,83,78,8
Customer302,80,14,16
Customer303,92,96,6
Customer304,43,32,13
Customer305,17,13,1
Customer306,57,64,15
Customer307,85,9,9
Customer308,62,5,3
Customer309,19,18,6
Customer310,56,68,19
Customer311,64,73,6
Customer312,39,96,5
Customer313,85,29,8
Customer314,71,61,19
Customer315,66,5,1
Customer316,4,83,9
Customer317,75,35,7
Customer318,85,5,18
Customer319,55,43,6
Customer320,75,61,19
Customer321,39,78,9
Customer322,18,41,2
Customer323,96,37,16
Customer324,58,45,17
Customer325,50,44,15
Customer326,71,34,7
Customer327,34,27,13
Customer328,71,77,18
Customer329,22,95,20
Customer330,28,40,10
Customer331,56,76,16
Customer332,17,17,13
Customer333,21,13,20
Customer334,15,19,17
Customer335,91,41,4
Customer336,74,27,2
Customer337,71,59,1
Customer338,62,6,12
Customer339,12,88,13
Customer340,70,51,16
Customer341,78,16,16
Customer342,56,9,19
Customer343,6,73,17
Customer344,43,77,6
Customer345,84,84,20
Customer346,96,53,4
Customer347,44,66,14
Customer348,74,86,9
Customer349,53,23,4
Customer350,37,95,12
Customer351,12,93,8
Customer352,80,40,14
Customer353,11,87,6
Customer354,19,88,13
Customer355,34,37,4
Customer356,15,13,15
Customer357,74,80,19
Customer358,68,88,10
Customer359,24,60,6
Customer360,66,37,17
Customer361,100,18,7
Customer362,14,47,10
Customer363,39,22,4
Customer364,88,44,4
Customer365,88,31,20
Customer366,32,13,10
Customer367,61,75,10
Customer368,83,41,4
Customer369,33,5,9
Customer370,95,73,7
Customer371,42,70,7
Customer372,96,34,14
Customer373,83,96,10
Customer374,83,15,4
Customer375,40,61,14
Customer376,9,38,1
Customer377,70,35,20
Customer378,45,86,14
Customer379,5,57,5
Customer380,80,73,17
Customer381,95,64,9
Customer382,59,61,6
Customer383,13,28,15
Customer384,47,98,16
Customer385,88,97,18
Customer386,89,48,15
Customer387,57,90,17
Customer388,28,64,16
Customer389,25,57,2
Customer390,72,2,20
Customer391,34,51,18
Customer392,40,34,8
Customer393,44,40,20
Customer394,77,60,20
Customer395,93,37,19
Customer396,34,77,13
Customer397,77,40,12
Customer398,11,9,11
Customer399,92,99,18
Customer400,48,3,19
Customer401,59,22,20
Customer402,100,53,14
Customer403,98,80,16
Customer404,14,28,18
Customer405,47,90,17
Customer406,47,66,19
Customer407,39,41,4
Customer408,46,59,19
Customer409,27,40,19
Customer410,7,56,17
Customer411,70,59,11
Customer412,34,67,3
Customer413,74,45,19
Customer414,21,100,16
Customer415,17,86,9
Customer416,92,0,17
Customer417,1,9,7
Customer418,44,45,19
Customer419,22,23,20
Customer420,61,58,3
Customer421,33,31,15
Customer422,72,75,3
Customer423,17,26,17
Customer424,79,12,7
Customer425,27,13,7
Customer426,65,36,7
Customer427,77,20,10
Customer428,99,84,14
Customer429,91,97,5
Customer430,11,44,17
Customer431,32,83,2
Customer432,15,89,4
Customer433,71,98,11
Customer434,84,79,20
Customer435,93,89,16
Customer436,18,49,20
Customer437,43,70,6
Customer438,16,10,4
Customer439,36,85,19
Customer440,26,38,15
Customer441,95,15,15
Customer442,98,73,1
Customer443,92,59,5
Customer444,17,85,2
Customer445,25,38,20
Customer446,40,34,3
Customer447,79,47,15
Customer448,10,66,15
Customer449,100,40,8
Customer450,44,99,7
Customer451,26,40,1
Customer452,13,83,9
Customer453,48,11,19
Customer454,86,22,14
Customer455,51,94,7
Customer456,78,44,8
Customer457,60,9,11
Customer458,99,13,17
Customer459,84,35,13
Customer460,13,88,17
Customer461,58,86,11
Customer462,25,35,17
Customer463,77,49,6
Customer464,95,59,20
Customer465,75,5,3
Customer466,72,94,12
Customer467,56,19,15
Customer468,54,80,9
Customer469,83,48,4
Customer470,100,72,11
Customer471,26,43,10
Customer472,32,66,9
Customer473,27,33,1
Customer474,39,11,8
Customer475,48,23,19
Customer476,71,38,17
Customer477,25,30,3
Customer478,72,60,15
Customer479,11,43,16
Customer480,42,94,11
Customer481,21,82,5
Customer482,27,57,15
Customer483,61,17,16
Customer484,76,51,18
Customer485,6,15,9
Customer486,64,46,17
Customer487,51,81,13
Customer488,81,72,12
Customer489,79,81,2
Customer490,8,16,13
Customer491,10,84,19
Customer492,48,47,16
Customer493,14,72,10
Customer494,14,0,15
Customer495,67,32,8
Customer496,39,24,4
Customer497,79,72,6
Customer498,88,39,20
Customer499,24,65,5
Customer500,83,89,7
Customer501,18,19,4
Customer502,52,15,19
Customer503,8,41,20
Customer504,34,99,18
Customer505,87,68,3
Customer506,6,53,12
Customer507,88,23,15
Customer508,64,68,7
Customer509,71,78,9
Customer510,50,69,6
Customer511,66,8,7
Customer512,36,69,8
Customer513,57,98,10
Customer514,78,54,11
Customer515,51,5,14
Customer516,88,11,18
Customer517,46,86,6
Customer518,7,67,16
Customer519,9,69,18
Customer520,3,11,9
Customer521,74,85,7
Customer522,35,44,2
Customer523,11,81,11
Customer524,81,83,10
Customer525,34,72,6
Customer526,37,31,8
Customer527,63,26,18
Customer528,42,87,13
Customer529,63,18,2
Customer530,11,80,15
Customer531,3,94,12
Customer532,38,39,17
Customer533,19,17,7
Customer534,76,10,1
Customer535,88,29,2
Customer536,41,12,1
Customer537,76,38,2
Customer538,87,45,19
Customer539,86,6,13
Customer540,5,46,5
Customer541,18,70,12
Customer542,36,19,17
Customer543,24,56,18
Customer544,77,44,19
Customer545,85,53,18
Customer546,87,67,15
Customer547,9,9,5
Customer548,33,39,5
Customer549,59,100,13
Customer550,48,95,13
Customer551,95,25,9
Customer552,90,93,17
Customer553,72,1,13
Customer554,75,65,18
Customer555,61,12,3
Customer556,69,0,15
Customer557,5,19,3
Customer558,60,96,16
Customer559,51,51,2
Customer560,16,88,15
Customer561,61,86,2
Customer562,33,6,9
Customer563,72,65,8
Customer564,57,71,14
Customer565,72,3,3
Customer566,91,100,10
Customer567,71,76,2
Customer568,79,38,14
Customer569,85,39,10
Customer570,15,67,13
Customer571,13,69,13
Customer572,83,27,9
Customer573,46,36,16
Customer574,21,53,7
Customer575,20,68,15
Customer576,52,44,9
Customer577,26,74,20
Customer578,46,65,14
Customer579,30,54,8
Customer580,89,69,6
Customer581,95,34,7
Customer582,12,77,18
Customer583,59,61,7
Customer584,31,34,13
Customer585,12,18,14
Customer586,60,54,5
Customer587,40,29,19
Customer588,40,6,11
Customer589,7,27,5
Customer590,53,77,2
Customer591,70,45,10
Customer592,88,55,4
Customer593,17,39,10
Customer594,6,38,20
Customer595,32,36,3
Customer596,1,93,11
Customer597,21,46,12
Customer598,20,64,3
Customer599,76,8,7
Customer600,41,80,11
Customer601,70,49,6
Customer602,40,38,16
Customer603,44,45,14
Customer604,41,69,1
Customer605,6,85,13
Customer606,86,18,11
Customer607,79,23,8
Customer608,66,99,13
Customer609,58,2,7
Customer610,11,38,15
Customer611,95,49,9
Customer612,85,98,14
Customer613,99,52,15
Customer614,37,99,9
Customer615,56,63,8
Customer616,38,20,8
Customer617,75,77,12
Customer618,72,0,3
Customer619,41,5,10
Customer620,20,49,8
Customer621,92,42,11
Customer622,22,62,17
Customer623,57,3,10
Customer624,94,38,16
Customer625,53,58,7
Customer626,46,77,15
Customer627,26,94,3
Customer628,67,48,8
Customer629,20,29,5
Customer630,78,9,1
Customer631,52,20,17
Customer632,88,90,9
Customer633,11,23,8
Customer634,43,13,12
Customer635,62,86,7
Customer636,18,28,12
Customer637,7,48,20
Customer638,8,94,6
Customer639,36,8,20
Customer640,41,87,17
Customer641,53,41,5
Customer642,50,84,14
Customer643,90,31,5
Customer644,80,55,16
Customer645,38,14,11
Customer646,22,87,7
Customer647,57,58,17
Customer648,17,74,12
Customer649,25,67,18
Customer650,32,49,8
Customer651,65,6,13
Customer652,92,90,14
Customer653,31,33,16
Customer654,10,19,6
Customer655,27,23,2
Customer656,32,4,1
Customer657,46,74,17
Customer658,32,55,10
Customer659,42,92,10
Customer660,80,66,20
Customer661,43,95,11
Customer662,53,90,12
Customer663,10,65,13
Customer664,27,80,9
Customer665,66,34,18
Customer666,7,12,3
Customer667,50,59,10
Customer668,28,19,1
Customer669,51,21,2
Customer670,40,10,8
Customer671,70,74,6
Customer672,32,53,7
Customer673,13,64,16
Customer674,56,57,18
Customer675,98,55,10
Customer676,38,62,17
Customer677,2,6,15
Customer678,86,67,11
Customer679,44,36,7
Customer680,46,71,5
Customer681,77,13,3
Customer682,1,85,18
Customer683,40,94,6
Customer684,97,21,15
Customer685,31,44,16
Customer686,20,13,13
Customer687,31,23,13
Customer688,5,45,5
Customer689,78,53,9
Customer690,75,59,19
Customer691,65,91,4
Customer692,20,37,6
Customer693,12,65,20
Customer694,17,82,19
Customer695,5,22,19
Customer696,28,51,6
Customer697,75,66,20
Customer698,80,49,9
Customer699,76,86,18
Customer700,39,3,14
Customer701,13,93,17
Customer702,0,10,14
Customer703,62,64,20
Customer704,85,14,14
Customer705,44,48,10
Customer706,46,71,5
Customer707,35,73,8
Customer708,85,82,16
Customer709,2,48,16
Customer710,69,26,18
Customer711,67,93,19
Customer712,18,55,7
Customer713,91,10,10
Customer714,99,73,14
Customer715,46,96,2
Customer716,49,66,4
Customer717,15,35,9
Customer718,49,70,1
Customer719,76,88,7
Customer720,53,96,7
Customer721,77,41,3
Customer722,79,27,17
Customer723,32,18,11
Customer724,0,86,11
Customer725,0,39,5
Customer726,65,15,13
Customer727,39,78,2
Customer728,59,33,20
Customer729,71,28,8
Customer730,95,20,20
Customer731,47,91,7
Customer732,100,14,11
Customer733,80,14,16
Customer734,59,8,12
Customer735,14,5,16
Customer736,80,16,9
Customer737,59,20,9
Customer738,81,13,13
Customer739,67,68,11
Customer740,55,63,13
Customer741,100,90,1
Customer742,9,34,14
Customer743,62,88,19
Customer744,9,6,11
Customer745,84,61,7
Customer746,16,48,5
Customer747,91,16,15
Customer748,41,43,12
Customer749,46,1,4
Customer750,49,80,18
Customer751,62,35,12
Customer752,81,55,10
Customer753,95,53,6
Customer754,54,33,1
Customer755,6,99,10
Customer756,77,88,13
Customer757,93,16,2
Customer758,73,61,18
Customer759,37,23,8
Customer760,11,33,3
Customer761,6,31,19
Customer762,47,63,4
Customer763,29,23,5
Customer764,76,83,19
Customer765,46,54,16
Customer766,94,83,9
Customer767,65,58,1
Customer768,84,2,20
Customer769,25,22,17
Customer770,63,76,11
Customer771,13,18,16
Customer772,88,97,7
Customer773,68,52,12
Customer774,44,44,6
Customer775,28,83,14
Customer776,71,35,8
Customer777,96,43,4
Customer778,26,91,8
Customer779,64,86,7
Customer780,19,70,14
Customer781,67,42,7
Customer782,46,70,14
Customer783,32,90,11
Customer784,99,68,6
Customer785,81,32,5
Customer786,71,10,16
Customer787,65,9,17
Customer788,25,86,10
Customer789,98,28,11
Customer790,50,100,20
Customer791,82,91,12
Customer792,18,57,13
Customer793,80,42,18
Customer794,98,46,2
Customer795,94,66,6
Customer796,82,23,17
Customer797,99,10,20
Customer798,38,87,4
Customer799,93,30,4
Customer800,27,76,5
Customer801,28,85,19
Customer802,29,66,8
Customer803,90,30,2
Customer804,74,33,20
Customer805,60,61,12
Customer806,20,87,4
Customer807,13,25,5
Customer808,44,96,6
Customer809,11,63,13
Customer810,96,47,15
Customer811,54,97,18
Customer812,69,86,1
Customer813,8,4,9
Customer814,32,71,8
Customer815,21,28,3
Customer816,66,10,9
Customer817,25,26,13
Customer818,3,80,16
Customer819,98,21,10
Customer820,94,95,5
Customer821,83,84,5
Customer822,66,29,17
Customer823,54,17,7
Customer824,75,58,17
Customer825,40,56,2
Customer826,34,67,4
Customer827,93,58,3
Customer828,12,3,1
Customer829,12,70,11
Customer830,75,95,20
Customer831,58,20,2
Customer832,22,53,6
Customer833,59,83,18
Customer834,56,39,17
Customer835,67,21,5
Customer836,43,55,11
Customer837,70,13,14
Customer838,45,95,13
Customer839,65,40,10
Customer840,60,93,18
Customer841,53,16,3
Customer842,69,86,15
Customer843,95,37,20
Customer844,84,65,2
Customer845,55,17,10
Customer846,89,43,7
Customer847,92,60,1
Customer848,21,59,18
Customer849,0,88,15
Customer850,72,47,2
Customer851,25,97,2
Customer852,44,35,6
Customer853,37,91,17
Customer854,76,88,6
Customer855,62,65,4
Customer856,25,14,7
Customer857,49,87,18
Customer858,90,64,15
Customer859,27,31,14
Customer860,13,58,7
Customer861,15,5,7
Customer862,34,49,1
Customer863,26,26,10
Customer864,40,79,13
Customer865,79,47,3
Customer866,71,24,11
Customer867,39,55,19
Customer868,88,9,7
Customer869,48,72,6
Customer870,73,55,14
Customer871,55,44,4
Customer872,0,20,20
Customer873,95,17,7
Customer874,41,76,12
Customer875,50,44,4
Customer876,16,17,19
Customer877,70,27,7
Customer878,54,89,19
Customer879,10,41,20
Customer880,55,97,14
Customer881,66,62,14
Customer882,76,71,17
Customer883,92,87,7
Customer884,47,74,1
Customer885,99,37,4
Customer886,97,13,10
Customer887,52,0,7
Customer888,35,34,15
Customer889,35,31,2
Customer890,51,93,15
Customer891,86,66,2
Customer892,55,20,2
Customer893,43,92,1
Customer894,26,44,18
Customer895,44,11,3
Customer896,76,16,1
Customer897,14,43,19
Customer898,62,47,10
Customer899,50,49,16
Customer900,58,43,7
Customer901,14,44,4
Customer902,13,29,2
Customer903,100,19,17
Customer904,41,6,9
Customer905,17,90,7
Customer906,75,21,1
Customer907,34,100,16
Customer908,21,18,10
Customer909,33,71,9
Customer910,87,13,11
Customer911,15,12,2
Customer912,7,6,8
Customer913,2,21,4
Customer914,36,55,18
Customer915,17,87,14
Customer916,65,29,1
Customer917,0,90,9
Customer918,59,81,1
Customer919,4,22,12
Customer920,63,68,2
Customer921,75,88,8
Customer922,8,66,17
Customer923,28,69,14
Customer924,28,65,16
Customer925,50,11,9
Customer926,49,36,16
Customer927,93,31,10
Customer928,88,6,9
Customer929,91,92,12
Customer930,83,21,1
Customer931,99,7,5
Customer932,77,17,4
Customer933,46,33,3
Customer934,28,31,18
Customer935,19,84,20
Customer936,99,34,1
Customer937,43,64,11
Customer938,11,80,5
Customer939,1,45,18
Customer940,76,99,15
Customer941,62,65,2
Customer942,55,45,18
Customer943,4,84,12
Customer944,90,76,11
Customer945,8,92,14
Customer946,16,4,3
Customer947,46,60,13
Customer948,52,66,18
Customer949,6,79,10
Customer950,70,46,20
Customer951,100,54,20
Customer952,41,58,8
Customer953,80,7,17
Customer954,14,47,5
Customer955,74,38,6
Customer956,23,44,12
Customer957,29,90,1
Customer958,43,72,15
Customer959,6,76,19
Customer960,78,20,20
Customer961,88,39,1
Customer962,27,5,2
Customer963,23,49,20
Customer964,27,73,1
Customer965,11,54,6
Customer966,96,26,7
Customer967,97,49,4
Customer968,20,52,8
Customer969,86,81,14
Customer970,59,50,6
Customer971,94,96,8
Customer972,56,67,1
Customer973,28,21,7
Customer974,14,72,20
Customer975,86,88,11
Customer976,30,27,6
Customer977,93,84,5
Customer978,16,59,17
Customer979,48,98,18
Customer980,66,32,8
Customer981,3,76,1
Customer982,41,67,7
Customer983,100,78,8
Customer984,34,5,18
Customer985,80,91,6
Customer986,40,98,8
Customer987,29,83,7
Customer988,5,69,10
Customer989,90,41,5
Customer990,67,71,10
Customer991,55,28,16
Customer992,29,98,4
Customer993,79,37,16
Customer994,7,32,1
Customer995,58,61,5
Customer996,15,80,1
Customer997,68,25,7
Customer998,39,14,10
Customer999,74,77,19
Customer1000,93,39,15
Customer1001,31,11,13
Customer1002,80,30,11
Customer1003,55,79,14
Customer1004,2,5,13
Customer1005,34,94,12
Customer1006,91,22,14
Customer1007,98,96,20
Customer1008,77,63,16
Customer1009,85,25,5
Customer1010,3,45,20
Customer1011,100,55,20
Customer1012,72,85,1
Customer1013,36,60,18
Customer1014,38,63,17
Customer1015,41,65,10
Customer1016,55,15,20
Customer1017,49,19,1
Customer1018,76,24,5
Customer1019,46,22,16
Customer1020,40,56,15
Customer1021,72,29,18
Customer1022,32,34,1
Customer1023,45,69,13
Customer1024,94,21,11
Customer1025,70,72,7
Customer1026,33,60,20
Customer1027,1,44,19
Customer1028,92,85,8
Customer1029,79,14,6
Customer1030,14,64,6
Customer1031,9,58,2
Customer1032,8,10,19
Customer1033,59,49,5
Customer1034,92,41,20
Customer1035,15,76,7
Customer1036,24,59,1
Customer1037,63,13,13
Customer1038,73,87,1
Customer1039,59,38,17
Customer1040,98,70,19
Customer1041,77,4,14
Customer1042,35,26,7
Customer1043,64,81,19
Customer1044,45,53,20
Customer1045,43,1,12
Customer1046,44,20,2
Customer1047,55,57,18
Customer1048,54,7,19
Customer1049,99,82,10
Customer1050,11,59,10
Customer1051,64,14,20
Customer1052,32,11,16
Customer1053,42,37,8
Customer1054,40,78,17
Customer1055,40,45,18
Customer1056,50,60,20
Customer1057,35,38,17
Customer1058,99,13,14
Customer1059,5,11,10
Customer1060,99,92,5
Customer1061,18,26,3
Customer1062,68,55,18
Customer1063,77,35,17
Customer1064,11,6,7
Customer1065,54,19,16
Customer1066,62,95,10
Customer1067,88,59,16
Customer1068,79,41,16
Customer1069,96,27,1
Customer1070,13,48,7
Customer1071,88,100,20
Customer1072,69,31,5
Customer1073,2,10,10
Customer1074,62,91,2
Customer1075,71,18,13
Customer1076,68,60,12
Customer1077,24,19,13
Customer1078,79,41,10
Customer1079,62,29,16
Customer1080,23,18,14
Customer1081,98,55,9
Customer1082,68,95,4
Customer1083,80,39,6
Customer1084,4,21,10
Customer1085,0,5,2
Customer1086,28,0,8
Customer1087,54,57,18
Customer1088,48,38,9
Customer1089,37,94,9
Customer1090,16,60,17
Customer1091,97,82,13
Customer1092,8,90,6
Customer1093,51,2,2
Customer1094,76,0,1
Customer1095,72,98,2
Customer1096,25,42,13
Customer1097,46,44,11
Customer1098,73,30,8
Customer1099,30,21,3
Customer1100,88,66,2
Customer1101,81,34,19
Customer1102,93,34,20
Customer1103,39,56,18
Customer1104,17,1,18
Customer1105,81,42,11
Customer1106,10,0,5
Customer1107,98,86,1
Customer1108,85,55,10
Customer1109,42,26,20
Customer1110,29,60,3
Customer1111,7,68,17
Customer1112,90,53,18
Customer1113,62,1,10
Customer1114,15,63,15
Customer1115,41,90,10
Customer1116,49,80,13
Customer1117,32,39,20
Customer1118,24,35,20
Customer1119,72,0,12
Customer1120,68,61,9
Customer1121,84,82,11
Customer1122,6,44,3
Customer1123,38,1,19
Customer1124,31,15,19
Customer1125,65,11,17
Customer1126,55,33,12
Customer1127,3,46,6
Customer1128,19,66,20
Customer1129,99,83,20
Customer1130,21,47,3
Customer1131,77,62,12
Customer1132,43,14,4
Customer1133,8,8,2
Customer1134,13,97,17
Customer1135,72,29,18
Customer1136,75,12,5
Customer1137,84,16,4
Customer1138,91,7,4
Customer1139,20,8,19
Customer1140,12,18,8
Customer1141,95,86,11
Customer1142,7,67,18
Customer1143,33,7,11
Customer1144,30,57,10
Customer1145,62,79,6
Customer1146,68,1,10
Customer1147,51,21,13
Customer1148,89,80,7
Customer1149,7,42,6
Customer1150,4,34,9
Customer1151,43,36,9
Customer1152,76,61,2
Customer1153,66,92,16
Customer1154,66,47,8
Customer1155,54,39,7
Customer1156,76,84,13
Customer1157,67,10,1
Customer1158,98,85,1
Customer1159,54,27,5
Customer1160,26,40,16
Customer1161,68,9,9
Customer1162,83,81,14
Customer1163,15,53,3
Customer1164,96,59,20
Customer1165,80,68,20
Customer1166,46,71,15
Customer1167,18,46,18
Customer1168,13,31,8
Customer1169,80,16,1
Customer1170,10,78,11
Customer1171,1,6,17
Customer1172,95,17,2
Customer1173,81,82,15
Customer1174,91,84,17
Customer1175,46,4,9
Customer1176,39,41,6
Customer1177,33,99,17
Customer1178,7,89,11
Customer1179,38,8,2
Customer1180,93,89,12
Customer1181,52,52,8
Customer1182,63,84,10
Customer1183,15,25,4
Customer1184,77,11,5
Customer1185,30,11,11
Customer1186,57,55,12
Customer1187,38,75,15
Customer1188,26,22,14
Customer1189,15,40,16
Customer1190,15,22,10
Customer1191,61,7,2
Customer1192,30,53,7
Customer1193,23,87,10
Customer1194,29,60,6
Customer1195,87,51,1
Customer1196,13,23,10
Customer1197,80,81,9
Customer1198,68,21,14
Customer1199,76,3,1
Customer1200,8,94,12
Customer1201,71,77,18
Customer1202,97,50,10
Customer1203,54,97,7
Customer1204,87,57,13
Customer1205,79,71,8
Customer1206,36,5,4
Customer1207,29,98,20
Customer1208,16,69,8
Customer1209,88,6,2
Customer1210,48,64,5
Customer1211,12,32,2
Customer1212,61,76,16
Customer1213,59,59,9
Customer1214,45,36,19
Customer1215,8,68,8
Customer1216,68,100,14
Customer1217,45,100,19
Customer1218,0,37,16
Customer1219,5,8,18
Customer1220,88,51,10
Customer1221,74,29,5
Customer1222,70,78,13
Customer1223,52,8,19
Customer1224,92,25,12
Customer1225,31,53,13
Customer1226,6,14,17
Customer1227,70,69,6
Customer1228,23,34,1
Customer1229,89,17,10
Customer1230,72,35,4
Customer1231,31,61,13
Customer1232,49,31,15
Customer1233,2,58,14
Customer1234,26,85,19
Customer1235,50,91,3
Customer1236,54,100,19
Customer1237,26,76,15
Customer1238,19,8,9
Customer1239,14,29,19
Customer1240,92,91,14
Customer1241,41,98,1
Customer1242,51,21,7
Customer1243,63,38,8
Customer1244,60,87,10
Customer1245,38,60,2
Customer1246,98,1,11
Customer1247,26,96,10
Customer1248,67,75,19
Customer1249,63,35,7
